UID	Encoding	Code
ES-CL-ZA-270	INE-MUNI	49270
ES-CL-ZA-272	INE-MUNI	49272
ES-CL-ZA-271	INE-MUNI	49271
ES-CL-ZA-273	INE-MUNI	49273
ES-CL-ZA-275	INE-MUNI	49275
ES-AR-Z-001	INE-MUNI	50001
ES-AR-Z-002	INE-MUNI	50002
ES-AR-Z-003	INE-MUNI	50003
ES-AR-Z-004	INE-MUNI	50004
ES-AR-Z-005	INE-MUNI	50005
ES-AR-Z-006	INE-MUNI	50006
ES-AR-Z-007	INE-MUNI	50007
ES-AR-Z-008	INE-MUNI	50008
ES-AR-Z-009	INE-MUNI	50009
ES-AR-Z-010	INE-MUNI	50010
ES-AR-Z-011	INE-MUNI	50011
ES-AR-Z-012	INE-MUNI	50012
ES-AR-Z-013	INE-MUNI	50013
ES-AR-Z-014	INE-MUNI	50014
ES-AR-Z-015	INE-MUNI	50015
ES-AR-Z-016	INE-MUNI	50016
ES-AR-Z-017	INE-MUNI	50017
ES-AR-Z-018	INE-MUNI	50018
ES-AR-Z-019	INE-MUNI	50019
ES-AR-Z-020	INE-MUNI	50020
ES-AR-Z-021	INE-MUNI	50021
ES-AR-Z-022	INE-MUNI	50022
ES-AR-Z-023	INE-MUNI	50023
ES-AR-Z-024	INE-MUNI	50024
ES-AR-Z-025	INE-MUNI	50025
ES-AR-Z-026	INE-MUNI	50026
ES-AR-Z-027	INE-MUNI	50027
ES-AR-Z-028	INE-MUNI	50028
ES-AR-Z-029	INE-MUNI	50029
ES-AR-Z-030	INE-MUNI	50030
ES-AR-Z-031	INE-MUNI	50031
ES-AR-Z-032	INE-MUNI	50032
ES-AR-Z-033	INE-MUNI	50033
ES-AR-Z-034	INE-MUNI	50034
ES-AR-Z-035	INE-MUNI	50035
ES-AR-Z-036	INE-MUNI	50036
ES-AR-Z-037	INE-MUNI	50037
ES-AR-Z-038	INE-MUNI	50038
ES-AR-Z-039	INE-MUNI	50039
ES-AR-Z-040	INE-MUNI	50040
ES-AR-Z-041	INE-MUNI	50041
ES-AR-Z-042	INE-MUNI	50042
ES-AR-Z-043	INE-MUNI	50043
ES-AR-Z-044	INE-MUNI	50044
ES-AR-Z-045	INE-MUNI	50045
ES-AR-Z-046	INE-MUNI	50046
ES-AR-Z-047	INE-MUNI	50047
ES-AR-Z-048	INE-MUNI	50048
ES-AR-Z-901	INE-MUNI	50901
ES-AR-Z-050	INE-MUNI	50050
ES-AR-Z-051	INE-MUNI	50051
ES-AR-Z-052	INE-MUNI	50052
ES-AR-Z-053	INE-MUNI	50053
ES-AR-Z-054	INE-MUNI	50054
ES-AR-Z-055	INE-MUNI	50055
ES-AR-Z-056	INE-MUNI	50056
ES-AR-Z-057	INE-MUNI	50057
ES-AR-Z-058	INE-MUNI	50058
ES-AR-Z-059	INE-MUNI	50059
ES-AR-Z-060	INE-MUNI	50060
ES-AR-Z-061	INE-MUNI	50061
ES-AR-Z-062	INE-MUNI	50062
ES-AR-Z-063	INE-MUNI	50063
ES-AR-Z-064	INE-MUNI	50064
ES-AR-Z-065	INE-MUNI	50065
ES-AR-Z-066	INE-MUNI	50066
ES-AR-Z-067	INE-MUNI	50067
ES-AR-Z-068	INE-MUNI	50068
ES-AR-Z-069	INE-MUNI	50069
ES-AR-Z-070	INE-MUNI	50070
ES-AR-Z-071	INE-MUNI	50071
ES-AR-Z-072	INE-MUNI	50072
ES-AR-Z-073	INE-MUNI	50073
ES-AR-Z-074	INE-MUNI	50074
ES-AR-Z-075	INE-MUNI	50075
ES-AR-Z-076	INE-MUNI	50076
ES-AR-Z-077	INE-MUNI	50077
ES-AR-Z-078	INE-MUNI	50078
ES-AR-Z-079	INE-MUNI	50079
ES-AR-Z-080	INE-MUNI	50080
ES-AR-Z-081	INE-MUNI	50081
ES-AR-Z-092	INE-MUNI	50092
ES-AR-Z-093	INE-MUNI	50093
ES-AR-Z-082	INE-MUNI	50082
ES-AR-Z-083	INE-MUNI	50083
ES-AR-Z-084	INE-MUNI	50084
ES-AR-Z-085	INE-MUNI	50085
ES-AR-Z-086	INE-MUNI	50086
ES-AR-Z-087	INE-MUNI	50087
ES-AR-Z-088	INE-MUNI	50088
ES-AR-Z-089	INE-MUNI	50089
ES-AR-Z-090	INE-MUNI	50090
ES-AR-Z-091	INE-MUNI	50091
ES-AR-Z-094	INE-MUNI	50094
ES-AR-Z-095	INE-MUNI	50095
ES-AR-Z-096	INE-MUNI	50096
ES-AR-Z-098	INE-MUNI	50098
ES-AR-Z-099	INE-MUNI	50099
ES-AR-Z-100	INE-MUNI	50100
ES-AR-Z-101	INE-MUNI	50101
ES-AR-Z-102	INE-MUNI	50102
ES-AR-Z-104	INE-MUNI	50104
ES-AR-Z-105	INE-MUNI	50105
ES-AR-Z-106	INE-MUNI	50106
ES-AR-Z-107	INE-MUNI	50107
ES-AR-Z-108	INE-MUNI	50108
ES-AR-Z-109	INE-MUNI	50109
ES-AR-Z-110	INE-MUNI	50110
ES-AR-Z-111	INE-MUNI	50111
ES-AR-Z-113	INE-MUNI	50113
ES-AR-Z-114	INE-MUNI	50114
ES-AR-Z-115	INE-MUNI	50115
ES-AR-Z-116	INE-MUNI	50116
ES-AR-Z-117	INE-MUNI	50117
ES-AR-Z-118	INE-MUNI	50118
ES-AR-Z-119	INE-MUNI	50119
ES-AR-Z-120	INE-MUNI	50120
ES-AR-Z-121	INE-MUNI	50121
ES-AR-Z-122	INE-MUNI	50122
ES-AR-Z-123	INE-MUNI	50123
ES-AR-Z-124	INE-MUNI	50124
ES-AR-Z-125	INE-MUNI	50125
ES-AR-Z-126	INE-MUNI	50126
ES-AR-Z-128	INE-MUNI	50128
ES-AR-Z-129	INE-MUNI	50129
ES-AR-Z-130	INE-MUNI	50130
ES-AR-Z-131	INE-MUNI	50131
ES-AR-Z-132	INE-MUNI	50132
ES-AR-Z-133	INE-MUNI	50133
ES-AR-Z-134	INE-MUNI	50134
ES-AR-Z-135	INE-MUNI	50135
ES-AR-Z-136	INE-MUNI	50136
ES-AR-Z-138	INE-MUNI	50138
ES-AR-Z-137	INE-MUNI	50137
ES-AR-Z-139	INE-MUNI	50139
ES-AR-Z-140	INE-MUNI	50140
ES-AR-Z-141	INE-MUNI	50141
ES-AR-Z-142	INE-MUNI	50142
ES-AR-Z-143	INE-MUNI	50143
ES-AR-Z-144	INE-MUNI	50144
ES-AR-Z-146	INE-MUNI	50146
ES-AR-Z-147	INE-MUNI	50147
ES-AR-Z-148	INE-MUNI	50148
ES-AR-Z-149	INE-MUNI	50149
ES-AR-Z-150	INE-MUNI	50150
ES-AR-Z-151	INE-MUNI	50151
ES-AR-Z-152	INE-MUNI	50152
ES-AR-Z-153	INE-MUNI	50153
ES-AR-Z-154	INE-MUNI	50154
ES-AR-Z-155	INE-MUNI	50155
ES-AR-Z-156	INE-MUNI	50156
ES-AR-Z-160	INE-MUNI	50160
ES-AR-Z-157	INE-MUNI	50157
ES-AR-Z-159	INE-MUNI	50159
ES-AR-Z-161	INE-MUNI	50161
ES-AR-Z-162	INE-MUNI	50162
ES-AR-Z-163	INE-MUNI	50163
ES-AR-Z-902	INE-MUNI	50902
ES-AR-Z-164	INE-MUNI	50164
ES-AR-Z-165	INE-MUNI	50165
ES-AR-Z-166	INE-MUNI	50166
ES-AR-Z-167	INE-MUNI	50167
ES-AR-Z-168	INE-MUNI	50168
ES-AR-Z-169	INE-MUNI	50169
ES-AR-Z-170	INE-MUNI	50170
ES-AR-Z-171	INE-MUNI	50171
ES-AR-Z-172	INE-MUNI	50172
ES-AR-Z-173	INE-MUNI	50173
ES-AR-Z-174	INE-MUNI	50174
ES-AR-Z-175	INE-MUNI	50175
ES-AR-Z-176	INE-MUNI	50176
ES-AR-Z-177	INE-MUNI	50177
ES-AR-Z-178	INE-MUNI	50178
ES-AR-Z-179	INE-MUNI	50179
ES-AR-Z-180	INE-MUNI	50180
ES-AR-Z-181	INE-MUNI	50181
ES-AR-Z-182	INE-MUNI	50182
ES-AR-Z-183	INE-MUNI	50183
ES-AR-Z-184	INE-MUNI	50184
ES-AR-Z-185	INE-MUNI	50185
ES-AR-Z-186	INE-MUNI	50186
ES-AR-Z-187	INE-MUNI	50187
ES-AR-Z-188	INE-MUNI	50188
ES-AR-Z-189	INE-MUNI	50189
ES-AR-Z-190	INE-MUNI	50190
ES-AR-Z-191	INE-MUNI	50191
ES-AR-Z-192	INE-MUNI	50192
ES-AR-Z-193	INE-MUNI	50193
ES-AR-Z-194	INE-MUNI	50194
ES-AR-Z-195	INE-MUNI	50195
ES-AR-Z-196	INE-MUNI	50196
ES-AR-Z-197	INE-MUNI	50197
ES-AR-Z-198	INE-MUNI	50198
ES-AR-Z-199	INE-MUNI	50199
ES-AR-Z-200	INE-MUNI	50200
ES-AR-Z-201	INE-MUNI	50201
ES-AR-Z-202	INE-MUNI	50202
ES-AR-Z-203	INE-MUNI	50203
ES-AR-Z-204	INE-MUNI	50204
ES-AR-Z-205	INE-MUNI	50205
ES-AR-Z-206	INE-MUNI	50206
ES-AR-Z-207	INE-MUNI	50207
ES-AR-Z-208	INE-MUNI	50208
ES-AR-Z-209	INE-MUNI	50209
ES-AR-Z-210	INE-MUNI	50210
ES-AR-Z-211	INE-MUNI	50211
ES-AR-Z-212	INE-MUNI	50212
ES-AR-Z-213	INE-MUNI	50213
ES-AR-Z-214	INE-MUNI	50214
ES-AR-Z-215	INE-MUNI	50215
ES-AR-Z-216	INE-MUNI	50216
ES-AR-Z-217	INE-MUNI	50217
ES-AR-Z-218	INE-MUNI	50218
ES-AR-Z-219	INE-MUNI	50219
ES-AR-Z-220	INE-MUNI	50220
ES-AR-Z-221	INE-MUNI	50221
ES-AR-Z-222	INE-MUNI	50222
ES-AR-Z-223	INE-MUNI	50223
ES-AR-Z-224	INE-MUNI	50224
ES-AR-Z-225	INE-MUNI	50225
ES-AR-Z-227	INE-MUNI	50227
ES-AR-Z-228	INE-MUNI	50228
ES-AR-Z-229	INE-MUNI	50229
ES-AR-Z-241	INE-MUNI	50241
ES-AR-Z-230	INE-MUNI	50230
ES-AR-Z-231	INE-MUNI	50231
ES-AR-Z-232	INE-MUNI	50232
ES-AR-Z-233	INE-MUNI	50233
ES-AR-Z-234	INE-MUNI	50234
ES-AR-Z-235	INE-MUNI	50235
ES-AR-Z-236	INE-MUNI	50236
ES-AR-Z-237	INE-MUNI	50237
ES-AR-Z-238	INE-MUNI	50238
ES-AR-Z-239	INE-MUNI	50239
ES-AR-Z-240	INE-MUNI	50240
ES-AR-Z-242	INE-MUNI	50242
ES-AR-Z-243	INE-MUNI	50243
ES-AR-Z-244	INE-MUNI	50244
ES-AR-Z-245	INE-MUNI	50245
ES-AR-Z-246	INE-MUNI	50246
ES-AR-Z-247	INE-MUNI	50247
ES-AR-Z-248	INE-MUNI	50248
ES-AR-Z-249	INE-MUNI	50249
ES-AR-Z-250	INE-MUNI	50250
ES-AR-Z-251	INE-MUNI	50251
ES-AR-Z-252	INE-MUNI	50252
ES-AR-Z-253	INE-MUNI	50253
ES-AR-Z-254	INE-MUNI	50254
ES-AR-Z-255	INE-MUNI	50255
ES-AR-Z-256	INE-MUNI	50256
ES-AR-Z-257	INE-MUNI	50257
ES-AR-Z-258	INE-MUNI	50258
ES-AR-Z-259	INE-MUNI	50259
ES-AR-Z-260	INE-MUNI	50260
ES-AR-Z-261	INE-MUNI	50261
ES-AR-Z-262	INE-MUNI	50262
ES-AR-Z-263	INE-MUNI	50263
ES-AR-Z-264	INE-MUNI	50264
ES-AR-Z-265	INE-MUNI	50265
ES-AR-Z-266	INE-MUNI	50266
ES-AR-Z-267	INE-MUNI	50267
ES-AR-Z-268	INE-MUNI	50268
ES-AR-Z-269	INE-MUNI	50269
ES-AR-Z-270	INE-MUNI	50270
ES-AR-Z-271	INE-MUNI	50271
ES-AR-Z-272	INE-MUNI	50272
ES-AR-Z-274	INE-MUNI	50274
ES-AR-Z-273	INE-MUNI	50273
ES-AR-Z-275	INE-MUNI	50275
ES-AR-Z-276	INE-MUNI	50276
ES-AR-Z-277	INE-MUNI	50277
ES-AR-Z-278	INE-MUNI	50278
ES-AR-Z-279	INE-MUNI	50279
ES-AR-Z-280	INE-MUNI	50280
ES-AR-Z-281	INE-MUNI	50281
ES-AR-Z-283	INE-MUNI	50283
ES-AR-Z-284	INE-MUNI	50284
ES-AR-Z-285	INE-MUNI	50285
ES-AR-Z-286	INE-MUNI	50286
ES-AR-Z-287	INE-MUNI	50287
ES-AR-Z-903	INE-MUNI	50903
ES-AR-Z-288	INE-MUNI	50288
ES-AR-Z-290	INE-MUNI	50290
ES-AR-Z-289	INE-MUNI	50289
ES-AR-Z-291	INE-MUNI	50291
ES-AR-Z-292	INE-MUNI	50292
ES-AR-Z-293	INE-MUNI	50293
ES-AR-Z-294	INE-MUNI	50294
ES-AR-Z-282	INE-MUNI	50282
ES-AR-Z-295	INE-MUNI	50295
ES-AR-Z-296	INE-MUNI	50296
ES-AR-Z-297	INE-MUNI	50297
ES-AR-Z-298	INE-MUNI	50298
ES-CE-001	INE-MUNI	51001
ES-ML-001	INE-MUNI	52001
ES-PV-VI-051	INE-MUNI-DC	010513
ES-PV-VI-001	INE-MUNI-DC	010014
ES-PV-VI-002	INE-MUNI-DC	010029
ES-PV-VI-049	INE-MUNI-DC	010493
ES-PV-VI-003	INE-MUNI-DC	010035
ES-PV-VI-006	INE-MUNI-DC	010066
ES-PV-VI-037	INE-MUNI-DC	010376
ES-PV-VI-008	INE-MUNI-DC	010088
ES-PV-VI-004	INE-MUNI-DC	010040
ES-PV-VI-009	INE-MUNI-DC	010091
ES-PV-VI-010	INE-MUNI-DC	010105
ES-PV-VI-011	INE-MUNI-DC	010112
ES-PV-VI-013	INE-MUNI-DC	010133
ES-PV-VI-014	INE-MUNI-DC	010148
ES-PV-VI-016	INE-MUNI-DC	010164
ES-PV-VI-017	INE-MUNI-DC	010170
ES-PV-VI-021	INE-MUNI-DC	010210
ES-PV-VI-022	INE-MUNI-DC	010225
ES-PV-VI-023	INE-MUNI-DC	010231
ES-PV-VI-046	INE-MUNI-DC	010468
ES-PV-VI-056	INE-MUNI-DC	010565
ES-PV-VI-901	INE-MUNI-DC	019015
ES-PV-VI-027	INE-MUNI-DC	010278
ES-PV-VI-019	INE-MUNI-DC	010199
ES-PV-VI-020	INE-MUNI-DC	010203
ES-PV-VI-028	INE-MUNI-DC	010284
ES-PV-VI-030	INE-MUNI-DC	010301
ES-PV-VI-031	INE-MUNI-DC	010318
ES-PV-VI-032	INE-MUNI-DC	010323
ES-PV-VI-902	INE-MUNI-DC	019020
ES-PV-VI-033	INE-MUNI-DC	010339
ES-PV-VI-036	INE-MUNI-DC	010360
ES-PV-VI-058	INE-MUNI-DC	010587
ES-PV-VI-034	INE-MUNI-DC	010344
ES-PV-VI-039	INE-MUNI-DC	010395
ES-PV-VI-041	INE-MUNI-DC	010416
ES-PV-VI-042	INE-MUNI-DC	010421
ES-PV-VI-043	INE-MUNI-DC	010437
ES-PV-VI-044	INE-MUNI-DC	010442
ES-PV-VI-047	INE-MUNI-DC	010474
ES-PV-VI-052	INE-MUNI-DC	010528
ES-PV-VI-053	INE-MUNI-DC	010534
ES-PV-VI-054	INE-MUNI-DC	010549
ES-PV-VI-055	INE-MUNI-DC	010552
ES-PV-VI-057	INE-MUNI-DC	010571
ES-PV-VI-059	INE-MUNI-DC	010590
ES-PV-VI-060	INE-MUNI-DC	010604
ES-PV-VI-061	INE-MUNI-DC	010611
ES-PV-VI-062	INE-MUNI-DC	010626
ES-PV-VI-018	INE-MUNI-DC	010186
ES-PV-VI-063	INE-MUNI-DC	010632
ES-CM-AB-001	INE-MUNI-DC	020019
ES-CM-AB-002	INE-MUNI-DC	020024
ES-CM-AB-003	INE-MUNI-DC	020030
ES-CM-AB-004	INE-MUNI-DC	020045
ES-CM-AB-005	INE-MUNI-DC	020058
ES-CM-AB-006	INE-MUNI-DC	020061
ES-CM-AB-007	INE-MUNI-DC	020077
ES-CM-AB-008	INE-MUNI-DC	020083
ES-CM-AB-009	INE-MUNI-DC	020096
ES-CM-AB-010	INE-MUNI-DC	020100
ES-CM-AB-011	INE-MUNI-DC	020117
ES-CM-AB-012	INE-MUNI-DC	020122
ES-CM-AB-014	INE-MUNI-DC	020143
ES-CM-AB-013	INE-MUNI-DC	020138
ES-CM-AB-015	INE-MUNI-DC	020156
ES-CM-AB-016	INE-MUNI-DC	020169
ES-CM-AB-017	INE-MUNI-DC	020175
ES-CM-AB-018	INE-MUNI-DC	020181
ES-CM-AB-019	INE-MUNI-DC	020194
ES-CM-AB-020	INE-MUNI-DC	020208
ES-CM-AB-021	INE-MUNI-DC	020215
ES-CM-AB-022	INE-MUNI-DC	020220
ES-CM-AB-023	INE-MUNI-DC	020236
ES-CM-AB-024	INE-MUNI-DC	020241
ES-CM-AB-025	INE-MUNI-DC	020254
ES-CM-AB-026	INE-MUNI-DC	020267
ES-CM-AB-029	INE-MUNI-DC	020292
ES-CM-AB-027	INE-MUNI-DC	020273
ES-CM-AB-028	INE-MUNI-DC	020289
ES-CM-AB-030	INE-MUNI-DC	020306
ES-CM-AB-031	INE-MUNI-DC	020313
ES-CM-AB-032	INE-MUNI-DC	020328
ES-CM-AB-033	INE-MUNI-DC	020334
ES-CM-AB-034	INE-MUNI-DC	020349
ES-CM-AB-035	INE-MUNI-DC	020352
ES-CM-AB-036	INE-MUNI-DC	020365
ES-CM-AB-037	INE-MUNI-DC	020371
ES-CM-AB-038	INE-MUNI-DC	020387
ES-CM-AB-039	INE-MUNI-DC	020390
ES-CM-AB-040	INE-MUNI-DC	020404
ES-CM-AB-041	INE-MUNI-DC	020411
ES-CM-AB-042	INE-MUNI-DC	020426
ES-CM-AB-043	INE-MUNI-DC	020432
ES-CM-AB-044	INE-MUNI-DC	020447
ES-CM-AB-045	INE-MUNI-DC	020450
ES-CM-AB-046	INE-MUNI-DC	020463
ES-CM-AB-047	INE-MUNI-DC	020479
ES-CM-AB-048	INE-MUNI-DC	020485
ES-CM-AB-049	INE-MUNI-DC	020498
ES-CM-AB-050	INE-MUNI-DC	020501
ES-CM-AB-051	INE-MUNI-DC	020518
ES-CM-AB-052	INE-MUNI-DC	020523
ES-CM-AB-053	INE-MUNI-DC	020539
ES-CM-AB-054	INE-MUNI-DC	020544
ES-CM-AB-055	INE-MUNI-DC	020557
ES-CM-AB-056	INE-MUNI-DC	020560
ES-CM-AB-057	INE-MUNI-DC	020576
ES-CM-AB-058	INE-MUNI-DC	020582
ES-CM-AB-060	INE-MUNI-DC	020609
ES-CM-AB-059	INE-MUNI-DC	020595
ES-CM-AB-061	INE-MUNI-DC	020616
ES-CM-AB-062	INE-MUNI-DC	020621
ES-CM-AB-901	INE-MUNI-DC	029010
ES-CM-AB-063	INE-MUNI-DC	020637
ES-CM-AB-064	INE-MUNI-DC	020642
ES-CM-AB-065	INE-MUNI-DC	020655
ES-CM-AB-066	INE-MUNI-DC	020668
ES-CM-AB-067	INE-MUNI-DC	020674
ES-CM-AB-068	INE-MUNI-DC	020680
ES-CM-AB-069	INE-MUNI-DC	020693
ES-CM-AB-070	INE-MUNI-DC	020707
ES-CM-AB-071	INE-MUNI-DC	020714
ES-CM-AB-072	INE-MUNI-DC	020729
ES-CM-AB-073	INE-MUNI-DC	020735
ES-CM-AB-074	INE-MUNI-DC	020740
ES-CM-AB-075	INE-MUNI-DC	020753
ES-CM-AB-076	INE-MUNI-DC	020766
ES-CM-AB-077	INE-MUNI-DC	020772
ES-CM-AB-078	INE-MUNI-DC	020788
ES-CM-AB-079	INE-MUNI-DC	020791
ES-CM-AB-080	INE-MUNI-DC	020805
ES-CM-AB-081	INE-MUNI-DC	020812
ES-CM-AB-082	INE-MUNI-DC	020827
ES-CM-AB-083	INE-MUNI-DC	020833
ES-CM-AB-084	INE-MUNI-DC	020848
ES-CM-AB-085	INE-MUNI-DC	020851
ES-CM-AB-086	INE-MUNI-DC	020864
ES-VC-A-002	INE-MUNI-DC	030020
ES-VC-A-003	INE-MUNI-DC	030036
ES-VC-A-004	INE-MUNI-DC	030041
ES-VC-A-005	INE-MUNI-DC	030054
ES-VC-A-006	INE-MUNI-DC	030067
ES-VC-A-007	INE-MUNI-DC	030073
ES-VC-A-008	INE-MUNI-DC	030089
ES-VC-A-009	INE-MUNI-DC	030092
ES-VC-A-010	INE-MUNI-DC	030106
ES-VC-A-011	INE-MUNI-DC	030113
ES-VC-A-012	INE-MUNI-DC	030128
ES-VC-A-013	INE-MUNI-DC	030134
ES-VC-A-014	INE-MUNI-DC	030149
ES-VC-A-015	INE-MUNI-DC	030152
ES-VC-A-016	INE-MUNI-DC	030165
ES-VC-A-017	INE-MUNI-DC	030171
ES-VC-A-018	INE-MUNI-DC	030187
ES-VC-A-019	INE-MUNI-DC	030190
ES-VC-A-001	INE-MUNI-DC	030015
ES-VC-A-020	INE-MUNI-DC	030204
ES-VC-A-021	INE-MUNI-DC	030211
ES-VC-A-022	INE-MUNI-DC	030226
ES-VC-A-023	INE-MUNI-DC	030232
ES-VC-A-024	INE-MUNI-DC	030247
ES-VC-A-025	INE-MUNI-DC	030250
ES-VC-A-026	INE-MUNI-DC	030263
ES-VC-A-027	INE-MUNI-DC	030279
ES-VC-A-028	INE-MUNI-DC	030285
ES-VC-A-030	INE-MUNI-DC	030302
ES-VC-A-031	INE-MUNI-DC	030319
ES-VC-A-032	INE-MUNI-DC	030324
ES-VC-A-033	INE-MUNI-DC	030330
ES-VC-A-029	INE-MUNI-DC	030298
ES-VC-A-034	INE-MUNI-DC	030345
ES-VC-A-035	INE-MUNI-DC	030358
ES-VC-A-036	INE-MUNI-DC	030361
ES-VC-A-037	INE-MUNI-DC	030377
ES-VC-A-038	INE-MUNI-DC	030383
ES-VC-A-039	INE-MUNI-DC	030396
ES-VC-A-040	INE-MUNI-DC	030400
ES-VC-A-041	INE-MUNI-DC	030417
ES-VC-A-042	INE-MUNI-DC	030422
ES-VC-A-043	INE-MUNI-DC	030438
ES-VC-A-044	INE-MUNI-DC	030443
ES-VC-A-045	INE-MUNI-DC	030456
ES-VC-A-046	INE-MUNI-DC	030469
ES-VC-A-049	INE-MUNI-DC	030494
ES-VC-A-048	INE-MUNI-DC	030481
ES-VC-A-047	INE-MUNI-DC	030475
ES-VC-A-050	INE-MUNI-DC	030507
ES-VC-A-051	INE-MUNI-DC	030514
ES-VC-A-052	INE-MUNI-DC	030529
ES-VC-A-053	INE-MUNI-DC	030535
ES-VC-A-054	INE-MUNI-DC	030540
ES-VC-A-075	INE-MUNI-DC	030759
ES-VC-A-055	INE-MUNI-DC	030553
ES-VC-A-056	INE-MUNI-DC	030566
ES-VC-A-057	INE-MUNI-DC	030572
ES-VC-A-058	INE-MUNI-DC	030588
ES-VC-A-059	INE-MUNI-DC	030591
ES-VC-A-061	INE-MUNI-DC	030612
ES-VC-A-062	INE-MUNI-DC	030627
ES-VC-A-063	INE-MUNI-DC	030633
ES-VC-A-064	INE-MUNI-DC	030648
ES-VC-A-065	INE-MUNI-DC	030651
ES-VC-A-066	INE-MUNI-DC	030664
ES-VC-A-067	INE-MUNI-DC	030670
ES-VC-A-068	INE-MUNI-DC	030686
ES-VC-A-069	INE-MUNI-DC	030699
ES-VC-A-077	INE-MUNI-DC	030778
ES-VC-A-070	INE-MUNI-DC	030703
ES-VC-A-072	INE-MUNI-DC	030725
ES-VC-A-071	INE-MUNI-DC	030710
ES-VC-A-073	INE-MUNI-DC	030731
ES-VC-A-074	INE-MUNI-DC	030746
ES-VC-A-076	INE-MUNI-DC	030762
ES-VC-A-078	INE-MUNI-DC	030784
ES-VC-A-079	INE-MUNI-DC	030797
ES-VC-A-080	INE-MUNI-DC	030801
ES-VC-A-082	INE-MUNI-DC	030823
ES-VC-A-083	INE-MUNI-DC	030839
ES-VC-A-085	INE-MUNI-DC	030857
ES-VC-A-084	INE-MUNI-DC	030844
ES-VC-A-086	INE-MUNI-DC	030860
ES-VC-A-088	INE-MUNI-DC	030882
ES-VC-A-089	INE-MUNI-DC	030895
ES-VC-A-903	INE-MUNI-DC	039037
ES-VC-A-091	INE-MUNI-DC	030916
ES-VC-A-092	INE-MUNI-DC	030921
ES-VC-A-090	INE-MUNI-DC	030909
ES-VC-A-093	INE-MUNI-DC	030937
ES-VC-A-094	INE-MUNI-DC	030942
ES-VC-A-095	INE-MUNI-DC	030955
ES-VC-A-096	INE-MUNI-DC	030968
ES-VC-A-097	INE-MUNI-DC	030974
ES-VC-A-099	INE-MUNI-DC	030993
ES-VC-A-098	INE-MUNI-DC	030980
ES-VC-A-100	INE-MUNI-DC	031007
ES-VC-A-101	INE-MUNI-DC	031014
ES-VC-A-102	INE-MUNI-DC	031029
ES-VC-A-103	INE-MUNI-DC	031035
ES-VC-A-104	INE-MUNI-DC	031040
ES-VC-A-902	INE-MUNI-DC	039021
ES-VC-A-105	INE-MUNI-DC	031053
ES-VC-A-106	INE-MUNI-DC	031066
ES-VC-A-901	INE-MUNI-DC	039016
ES-VC-A-107	INE-MUNI-DC	031072
ES-VC-A-060	INE-MUNI-DC	030605
ES-VC-A-109	INE-MUNI-DC	031091
ES-VC-A-110	INE-MUNI-DC	031105
ES-VC-A-111	INE-MUNI-DC	031112
ES-VC-A-112	INE-MUNI-DC	031127
ES-VC-A-113	INE-MUNI-DC	031133
ES-VC-A-114	INE-MUNI-DC	031148
ES-VC-A-115	INE-MUNI-DC	031151
ES-VC-A-116	INE-MUNI-DC	031164
ES-VC-A-118	INE-MUNI-DC	031186
ES-VC-A-904	INE-MUNI-DC	039042
ES-VC-A-120	INE-MUNI-DC	031203
ES-VC-A-122	INE-MUNI-DC	031225
ES-VC-A-117	INE-MUNI-DC	031170
ES-VC-A-119	INE-MUNI-DC	031199
ES-VC-A-121	INE-MUNI-DC	031210
ES-VC-A-123	INE-MUNI-DC	031231
ES-VC-A-124	INE-MUNI-DC	031246
ES-VC-A-125	INE-MUNI-DC	031259
ES-VC-A-127	INE-MUNI-DC	031278
ES-VC-A-128	INE-MUNI-DC	031284
ES-VC-A-129	INE-MUNI-DC	031297
ES-VC-A-130	INE-MUNI-DC	031301
ES-VC-A-131	INE-MUNI-DC	031318
ES-VC-A-132	INE-MUNI-DC	031323
ES-VC-A-133	INE-MUNI-DC	031339
ES-VC-A-134	INE-MUNI-DC	031344
ES-VC-A-136	INE-MUNI-DC	031360
ES-VC-A-137	INE-MUNI-DC	031376
ES-VC-A-135	INE-MUNI-DC	031357
ES-VC-A-138	INE-MUNI-DC	031382
ES-VC-A-139	INE-MUNI-DC	031395
ES-VC-A-140	INE-MUNI-DC	031409
ES-VC-A-081	INE-MUNI-DC	030818
ES-AN-AL-001	INE-MUNI-DC	040010
ES-AN-AL-002	INE-MUNI-DC	040025
ES-AN-AL-003	INE-MUNI-DC	040031
ES-AN-AL-004	INE-MUNI-DC	040046
ES-AN-AL-005	INE-MUNI-DC	040059
ES-AN-AL-006	INE-MUNI-DC	040062
ES-AN-AL-007	INE-MUNI-DC	040078
ES-AN-AL-008	INE-MUNI-DC	040084
ES-AN-AL-009	INE-MUNI-DC	040097
ES-AN-AL-010	INE-MUNI-DC	040101
ES-AN-AL-011	INE-MUNI-DC	040118
ES-AN-AL-012	INE-MUNI-DC	040123
ES-AN-AL-013	INE-MUNI-DC	040139
ES-AN-AL-014	INE-MUNI-DC	040144
ES-AN-AL-015	INE-MUNI-DC	040157
ES-AN-AL-016	INE-MUNI-DC	040160
ES-AN-AL-017	INE-MUNI-DC	040176
ES-AN-AL-018	INE-MUNI-DC	040182
ES-AN-AL-019	INE-MUNI-DC	040195
ES-AN-AL-904	INE-MUNI-DC	049047
ES-AN-AL-020	INE-MUNI-DC	040209
ES-AN-AL-021	INE-MUNI-DC	040216
